_id,no,evseId,connectorId,tariffId,siteId,idTag,meterStart,meterStop,cost,userCost,begin,end,id,userId,energyDelivered,finishedAt,lastUpdated,chargingTime
67df45b0c1cf68c4cbfe4e6b,11374,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,1886784,1894690,0.802,0.802,2023-11-10T14:07:57.793Z,2023-11-10T17:42:02.757Z,654e393d38d6260012f6be38,6453b82f82ea136b9458e454,7.906,2023-12-05T10:31:09.514Z,,
67df45b0c1cf68c4cbfe4e6c,11375,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,1894690,1901207,0.783,0.783,2023-11-10T18:41:43.067Z,2023-11-10T21:06:31.458Z,654e796738d6260012f6c244,6453b82f82ea136b9458e454,6.517,2023-12-05T10:31:09.516Z,,
67df45b0c1cf68c4cbfe4e6d,11376,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,1901207,1907439,0.633,0.633,2023-11-10T21:10:32.366Z,2023-11-10T23:02:44.488Z,654e9c4838d6260012f6c48e,643d70b933af02001273760d,6.232,2023-12-05T10:31:09.522Z,,
67df45b0c1cf68c4cbfe4e6e,11377,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,1907439,1914355,0.451,0.451,2023-11-12T11:16:53.014Z,2023-11-12T11:56:24.295Z,6550b42538d6260012f6e5c4,64538b2e59cf6600123af26a,6.916,2023-12-05T10:31:09.524Z,,
67df45b0c1cf68c4cbfe4e6f,11378,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,1914355,1980508,7.201,7.201,2023-11-13T08:19:41.321Z,2023-11-13T17:40:30.290Z,6551dc1d38d6260012f6f81c,64538b2e59cf6600123af26a,66.153,2023-12-05T10:31:09.526Z,,
67df45b0c1cf68c4cbfe4e70,11379,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,1980508,1989620,0.925,0.925,2023-11-14T15:04:14.646Z,2023-11-14T21:12:27.111Z,65538c6e38d6260012f7136e,6453b82f82ea136b9458e454,9.112,2023-12-05T10:31:09.528Z,,
67df45b0c1cf68c4cbfe4e71,11380,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,1989620,1995491,0.668,0.668,2023-11-15T08:53:18.256Z,2023-11-15T12:16:52.127Z,655486fe38d6260012f722dc,643d70b933af02001273760d,5.871,2023-12-05T10:31:09.530Z,,
67df45b0c1cf68c4cbfe4e72,11381,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,1995491,1997767,0.231,0.231,2023-11-15T15:25:01.235Z,2023-11-15T16:58:21.597Z,6554e2cd38d6260012f728a3,643d70b933af02001273760d,2.276,2023-12-05T10:31:09.532Z,,
67df45b0c1cf68c4cbfe4e73,11382,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,1997767,2004739,0.798,0.798,2023-11-16T08:45:57.347Z,2023-11-16T13:15:15.705Z,6555d6c538d6260012f737fe,6453b82f82ea136b9458e454,6.972,2023-12-05T10:31:09.536Z,,
67df45b0c1cf68c4cbfe4e74,11383,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2004739,2009385,0.472,0.472,2023-11-16T13:55:43.841Z,2023-11-16T16:53:07.370Z,65561f5f38d6260012f73c79,643d70b933af02001273760d,4.646,2023-12-05T10:31:09.538Z,,
67df45b0c1cf68c4cbfe4e75,11384,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2009385,2021909,1.271,1.271,2023-11-20T14:10:25.696Z,2023-11-20T21:11:45.353Z,655b68d138d6260012f790a1,6453b82f82ea136b9458e454,12.524,2023-12-05T10:31:09.540Z,,
67df45b0c1cf68c4cbfe4e76,11385,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2021909,2025556,0.391,0.391,2023-11-21T17:41:59.949Z,2023-11-21T18:47:02.349Z,655cebe738d6260012f7a8cb,643d70b933af02001273760d,3.647,2023-12-05T10:31:09.542Z,,
67df45b0c1cf68c4cbfe4e77,11386,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2025556,2034287,1.012,1.012,2023-11-22T08:51:51.416Z,2023-11-22T12:18:59.582Z,655dc12738d6260012f7b5f1,643d70b933af02001273760d,8.731,2023-12-05T10:31:09.545Z,,
67df45b0c1cf68c4cbfe4e78,11387,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2034287,2038145,0.392,0.392,2023-11-22T15:54:50.994Z,2023-11-22T20:15:00.298Z,655e244b38d6260012f7bc30,643d70b933af02001273760d,3.858,2023-12-05T10:31:09.547Z,,
67df45b0c1cf68c4cbfe4e79,11388,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2038145,2048460,1.192,1.192,2023-11-23T08:51:53.628Z,2023-11-23T13:06:09.255Z,655f12a938d6260012f7cb14,6453b82f82ea136b9458e454,10.315,2023-12-05T10:31:09.551Z,,
67df45b0c1cf68c4cbfe4e7a,11389,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2048460,2051345,0.293,0.293,2023-11-23T14:23:54.358Z,2023-11-23T16:16:06.550Z,655f607a38d6260012f7d00c,643d70b933af02001273760d,2.885,2023-12-05T10:31:09.553Z,,
67df45b0c1cf68c4cbfe4e7b,11390,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2051345,2112753,6.724,6.724,2023-11-24T07:53:33.929Z,2023-11-24T17:17:00.702Z,6560567d38d6260012f7df5c,64538b2e59cf6600123af26a,61.408,2023-12-05T10:31:09.555Z,,
67df45b0c1cf68c4cbfe4e7c,11391,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2112753,2116699,0.448,0.448,2023-11-27T08:59:44.937Z,2023-11-27T11:12:48.568Z,65645a8038d6260012f81f3e,643d70b933af02001273760d,3.946,2023-12-05T10:31:09.557Z,,
67df45b0c1cf68c4cbfe4e7d,11392,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2116699,2125421,0.885,0.885,2023-11-27T13:56:54.150Z,2023-11-27T19:33:10.204Z,6564a02638d6260012f823ae,6453b82f82ea136b9458e454,8.722,2023-12-05T10:31:09.559Z,,
67df45b0c1cf68c4cbfe4e7e,11393,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2125421,2130711,0.573,0.573,2023-11-28T17:27:03.358Z,2023-11-28T19:01:33.500Z,656622e738d6260012f83bcb,643d70b933af02001273760d,5.29,2023-12-05T10:31:09.563Z,,
67df45b0c1cf68c4cbfe4e7f,11394,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2130711,2137987,0.842,0.842,2023-11-29T08:58:12.111Z,2023-11-29T12:14:56.073Z,6566fd2438d6260012f84963,643d70b933af02001273760d,7.276,2023-12-05T10:31:09.565Z,,
67df45b0c1cf68c4cbfe4e80,11395,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2137987,2138025,0.004,0.004,2023-11-29T14:51:43.365Z,2023-11-29T14:52:33.818Z,65674fff38d6260012f84ebe,6453b82f82ea136b9458e454,0.038,2023-12-05T10:31:09.567Z,,
67df45b0c1cf68c4cbfe4e81,11396,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2138025,2148990,1.113,1.113,2023-11-29T14:54:05.186Z,2023-11-29T19:30:24.275Z,6567508d38d6260012f84ec4,6453b82f82ea136b9458e454,10.965,2023-12-05T10:31:09.569Z,,
67df45b0c1cf68c4cbfe4e82,11397,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2148990,2199752,5.643,5.643,2023-11-30T08:48:05.175Z,2023-11-30T17:20:20.080Z,65684c4538d6260012f85ea2,64538b2e59cf6600123af26a,50.762,2023-12-05T10:31:09.571Z,,
67df45b0c1cf68c4cbfe4e83,11398,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2199752,2210216,1.122,1.122,2023-12-04T16:15:22.733Z,2023-12-04T20:13:56.500Z,656dfb1a38d6260012f8b92d,643d70b933af02001273760d,10.464,2023-12-05T10:31:09.573Z,,
67df45b0c1cf68c4cbfe4e84,11399,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,130FE2AD,2210216,2210534,0.032,0.032,2023-12-05T08:34:15.635Z,2023-12-05T08:40:12.143Z,656ee08738d6260012f8c7be,643d70b933af02001273760d,0.318,2023-12-05T10:31:09.577Z,,
67df45b0c1cf68c4cbfe4e85,11400,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2210534,2210553,0.002,0.002,2023-12-05T09:17:59.595Z,2023-12-05T09:19:15.831Z,656eeac738d6260012f8c835,6453b82f82ea136b9458e454,0.019,2023-12-05T10:31:09.579Z,,
67df45b0c1cf68c4cbfe4e86,11401,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2210553,2217625,0.844,0.844,2023-12-05T09:19:35.244Z,2023-12-05T11:31:20.097Z,656eeb2738d6260012f8c83b,6453b82f82ea136b9458e454,7.072,2023-12-06T15:09:21.424Z,,
67df45b0c1cf68c4cbfe4e87,11402,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2217625,2227918,1.045,1.045,2023-12-05T14:09:49.763Z,2023-12-05T20:23:29.439Z,656f2f2d25a1380012e2b7b4,6453b82f82ea136b9458e454,10.293,2023-12-06T15:09:21.504Z,,
67df45b0c1cf68c4cbfe4e88,11403,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2227918,2236952,1.048,1.048,2023-12-06T08:58:29.901Z,2023-12-06T12:09:05.397Z,657037b525a1380012e2c7fe,643d70b933af02001273760d,9.034,2023-12-06T15:09:21.589Z,,
67df45b0c1cf68c4cbfe4e89,11406,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2236952,2240100,0.32,0.32,2023-12-06T16:01:23.284Z,2023-12-06T17:43:35.039Z,65709ad325a1380012e2ceb3,643d70b933af02001273760d,3.148,2023-12-13T18:09:06.779Z,,
67df45b0c1cf68c4cbfe4e8a,11407,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2240100,2243557,0.4,0.4,2023-12-06T18:14:06.013Z,2023-12-06T20:08:18.951Z,6570b9ee25a1380012e2d085,643d70b933af02001273760d,3.457,2023-12-13T18:09:06.873Z,,
67df45b0c1cf68c4cbfe4e8b,11408,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2266546,2274379,0.841,0.841,2023-12-12T16:50:23.936Z,2023-12-12T19:09:25.986Z,65788f4f25a1380012e34c3f,643d70b933af02001273760d,7.833,2023-12-13T18:09:06.969Z,,
67df45b0c1cf68c4cbfe4e8c,11409,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2274379,2281636,0.819,0.819,2023-12-13T08:39:05.551Z,2023-12-13T11:17:23.968Z,65796da925a1380012e35a50,643d70b933af02001273760d,7.257,2023-12-13T18:09:07.065Z,,
67df45b0c1cf68c4cbfe4e8d,11410,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2281636,2289979,0.847,0.847,2023-12-13T15:10:30.571Z,2023-12-13T19:27:02.774Z,6579c96625a1380012e3601b,6453b82f82ea136b9458e454,8.343,2023-12-14T11:35:15.686Z,,
67df45b0c1cf68c4cbfe4e8e,11411,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2289979,2297337,0.747,0.747,2023-12-14T08:41:58.423Z,2023-12-14T11:10:13.953Z,657abfd625a1380012e36f87,64538b2e59cf6600123af26a,7.358,2023-12-14T11:35:15.770Z,,
67df45b0c1cf68c4cbfe4e8f,11412,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2297337,2298971,0.166,0.166,2023-12-14T16:55:56.021Z,2023-12-14T17:48:29.966Z,657b339c25a1380012e3768d,643d70b933af02001273760d,1.634,2023-12-15T12:19:47.469Z,,
67df45b0c1cf68c4cbfe4e90,11413,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2298971,2329430,3.506,3.506,2023-12-15T08:43:41.696Z,2023-12-15T17:34:23.315Z,657c11bd25a1380012e3848a,64538b2e59cf6600123af26a,30.459,2023-12-15T18:11:44.274Z,,
67df45b0c1cf68c4cbfe4e91,11414,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2329430,2338947,0.966,0.966,2023-12-18T13:50:00.968Z,2023-12-18T19:03:54.731Z,65804e0825a1380012e3c7c5,6453b82f82ea136b9458e454,9.517,2023-12-19T11:11:16.111Z,,
67df45b0c1cf68c4cbfe4e92,11415,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2338947,2340942,0.24,0.24,2023-12-19T09:56:13.311Z,2023-12-19T10:41:49.063Z,658168bd25a1380012e3d95c,6453b82f82ea136b9458e454,1.995,2023-12-19T11:11:16.190Z,,
67df45b0c1cf68c4cbfe4e93,11416,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340942,2340942,,,2023-12-19T13:36:56.462Z,2023-12-19T13:37:19.810Z,65819c784d0bf80012575178,6453b82f82ea136b9458e454,0,2023-12-19T16:32:33.821Z,,
67df45b0c1cf68c4cbfe4e94,11417,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340942,2340942,,,2023-12-19T15:01:47.838Z,2023-12-19T15:02:06.213Z,6581b05b4d0bf800125752d2,6453b82f82ea136b9458e454,0,2023-12-19T16:32:33.919Z,,
67df45b0c1cf68c4cbfe4e95,11418,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340942,2340942,,,2023-12-20T14:24:35.846Z,2023-12-20T17:36:45.991Z,6582f9234d0bf80012576712,643d70b933af02001273760d,0,2024-01-22T12:13:21.007Z,,
67df45b0c1cf68c4cbfe4e96,11419,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340942,2340943,,,2023-12-22T09:03:24.326Z,2023-12-22T09:05:03.646Z,658550dc4d0bf80012578c99,6453b82f82ea136b9458e454,0.001,2023-12-22T09:05:06.256Z,2023-12-22T09:05:06.256Z,2023-12-22T09:05:06.256Z
67df45b0c1cf68c4cbfe4e97,11420,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-22T10:29:39.639Z,2023-12-22T17:16:59.107Z,658565134d0bf80012578d85,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.012Z,,
67df45b0c1cf68c4cbfe4e98,11421,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-23T09:18:17.891Z,2023-12-23T09:18:42.459Z,6586a5d94d0bf8001257a1a0,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.014Z,,
67df45b0c1cf68c4cbfe4e99,11422,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-23T09:18:47.684Z,2023-12-23T09:19:14.498Z,6586a5f74d0bf8001257a1ac,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.016Z,,
67df45b0c1cf68c4cbfe4e9a,11423,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-23T09:19:20.346Z,2023-12-23T09:19:25.298Z,6586a6184d0bf8001257a1b8,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.018Z,,
67df45b0c1cf68c4cbfe4e9b,11424,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-23T09:19:30.818Z,2023-12-23T09:19:50.104Z,6586a6224d0bf8001257a1c3,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.020Z,,
67df45b0c1cf68c4cbfe4e9c,11425,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-29T14:09:00.003Z,2023-12-29T14:10:44.188Z,658ed2fc4d0bf8001258239d,64538b2e59cf6600123af26a,0,2023-12-29T14:10:44.969Z,2023-12-29T14:10:44.969Z,2023-12-29T14:10:44.969Z
67df45b0c1cf68c4cbfe4e9d,11426,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2023-12-29T14:10:50.880Z,2023-12-29T14:11:40.558Z,658ed36a4d0bf800125823a9,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.024Z,,
67df45b0c1cf68c4cbfe4e9e,11427,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340943,2340943,,,2023-12-29T17:19:29.608Z,2023-12-29T17:19:54.212Z,658effa14d0bf80012582653,643d70b933af02001273760d,0,2024-01-22T12:13:21.027Z,,
67df45b0c1cf68c4cbfe4e9f,11428,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340943,2340943,,,2024-01-03T08:34:13.497Z,2024-01-03T08:34:37.256Z,65951c054d0bf80012588735,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.029Z,,
67df45b0c1cf68c4cbfe4ea0,11429,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,55865549,2340943,2340943,,,2024-01-03T08:40:01.621Z,2024-01-03T08:40:59.369Z,65951d614d0bf80012588744,6474a5e94c3f470012aeec9b,0,2024-01-22T12:13:21.031Z,,
67df45b0c1cf68c4cbfe4ea1,11430,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,55865549,2340943,2340945,,,2024-01-03T08:41:12.094Z,2024-01-03T08:41:55.708Z,65951da84d0bf8001258874f,6474a5e94c3f470012aeec9b,0.002,2024-01-22T12:13:21.033Z,,
67df45b0c1cf68c4cbfe4ea2,11431,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340945,2340945,,,2024-01-03T16:26:00.613Z,2024-01-03T16:26:17.617Z,65958a984d0bf80012588de5,643d70b933af02001273760d,0,2024-01-22T12:13:21.035Z,,
67df45b0c1cf68c4cbfe4ea3,11432,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340945,2340945,,,2024-01-03T16:26:23.116Z,2024-01-03T16:26:36.539Z,65958aaf4d0bf80012588df1,643d70b933af02001273760d,0,2024-01-22T12:13:21.037Z,,
67df45b0c1cf68c4cbfe4ea4,11433,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340945,2340945,,,2024-01-04T08:29:53.055Z,2024-01-04T08:30:20.894Z,65966c814d0bf80012589bf0,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.039Z,,
67df45b0c1cf68c4cbfe4ea5,11434,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,55865549,2340945,2340947,,,2024-01-05T08:53:51.527Z,2024-01-05T08:55:05.210Z,6597c39f4d0bf8001258b154,6474a5e94c3f470012aeec9b,0.002,2024-01-22T12:13:21.041Z,,
67df45b0c1cf68c4cbfe4ea6,11435,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340947,2340948,,,2024-01-08T17:48:39.914Z,2024-01-08T17:49:07.316Z,659c35774d0bf8001258f7f0,6453b82f82ea136b9458e454,0.001,2024-01-22T12:13:21.043Z,,
67df45b0c1cf68c4cbfe4ea7,11436,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340948,2340948,,,2024-01-08T17:49:16.427Z,2024-01-08T17:49:27.199Z,659c359c4d0bf8001258f7fc,6453b82f82ea136b9458e454,0,2024-01-22T12:13:21.046Z,,
67df45b0c1cf68c4cbfe4ea8,11437,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340948,2340950,,,2024-01-08T17:50:14.332Z,2024-01-08T17:51:39.216Z,659c35d64d0bf8001258f804,6453b82f82ea136b9458e454,0.002,2024-01-22T12:13:21.048Z,,
67df45b0c1cf68c4cbfe4ea9,11438,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,F51F555D,2340950,2340950,,,2024-01-08T17:51:53.213Z,2024-01-08T18:54:27.827Z,659c36394d0bf8001258f810,6453b82f82ea136b9458e454,0,2024-01-22T12:13:21.050Z,,
67df45b0c1cf68c4cbfe4eaa,11439,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340950,2340951,,,2024-01-09T17:58:49.162Z,2024-01-09T17:59:06.286Z,659d89594d0bf80012590d02,643d70b933af02001273760d,0.001,2024-01-22T12:13:21.052Z,,
67df45b0c1cf68c4cbfe4eab,11440,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340951,2340951,,,2024-01-09T17:59:12.624Z,2024-01-09T17:59:36.168Z,659d89704d0bf80012590d0e,643d70b933af02001273760d,0,2024-01-22T12:13:21.054Z,,
67df45b0c1cf68c4cbfe4eac,11441,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,4D0D9174,2340951,2340951,,,2024-01-10T08:37:05.471Z,2024-01-10T08:38:07.672Z,659e57314d0bf80012591a2c,64538b2e59cf6600123af26a,0,2024-01-22T12:13:21.056Z,,
67df45b0c1cf68c4cbfe4ead,11442,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340951,2340951,,,2024-01-10T17:35:24.298Z,2024-01-10T17:35:34.853Z,659ed55c4d0bf80012592210,643d70b933af02001273760d,0,2024-01-22T12:13:21.058Z,,
67df45b0c1cf68c4cbfe4eae,11443,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340951,2340951,,,2024-01-11T18:23:23.247Z,2024-01-11T18:23:40.341Z,65a0321b4d0bf80012593775,643d70b933af02001273760d,0,2024-01-22T12:13:21.061Z,,
67df45b0c1cf68c4cbfe4eaf,11444,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,B5485549,2340951,2340951,,,2024-01-18T15:09:32.128Z,2024-01-18T15:09:43.000Z,65a93f2c4d0bf8001259c73d,643d70b933af02001273760d,0,2024-01-22T12:13:21.062Z,,
67df45b0c1cf68c4cbfe4eb0,11445,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,25E45549,2340951,2340953,,,2024-01-22T11:12:48.903Z,2024-01-22T11:13:56.735Z,65ae4db04d0bf800125a176e,6474a5e94c3f470012aeec9b,0.002,2024-01-22T12:13:21.064Z,,
67df45b0c1cf68c4cbfe4eb1,11446,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2340953,2340954,,,2024-01-22T11:20:38.455Z,2024-01-22T11:33:48.403Z,65ae4f86c3542e22781f7ccc,5f92f8a6aaafd5300493b6d0,0.001,2024-01-22T12:13:21.066Z,,
67df45b0c1cf68c4cbfe4eb2,11447,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2340954,2341010,0.007,0.007,2024-01-22T11:34:18.153Z,2024-01-22T11:36:54.685Z,65ae52ba779c2d3390abe362,5f92f8a6aaafd5300493b6d0,0.056,2024-01-22T12:13:21.068Z,,
67df45b0c1cf68c4cbfe4eb3,11448,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2341010,2341010,,,2024-01-22T11:37:14.220Z,2024-01-22T11:37:55.017Z,65ae536a1ee6fc5950732de9,5f92f8a6aaafd5300493b6d0,0,2024-01-22T12:13:21.071Z,,
67df45b0c1cf68c4cbfe4eb4,11449,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2341010,2341010,,,2024-01-22T11:38:15.710Z,2024-01-22T11:39:35.731Z,65ae53a71ee6fc5950732df3,5f92f8a6aaafd5300493b6d0,0,2024-01-22T12:13:21.073Z,,
67df45b0c1cf68c4cbfe4eb5,11450,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2341010,2341010,,,2024-01-22T11:39:45.074Z,2024-01-22T11:42:05.905Z,65ae54011ee6fc5950732e01,5f92f8a6aaafd5300493b6d0,0,2024-01-22T12:13:21.075Z,,
67df45b0c1cf68c4cbfe4eb6,11451,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2341010,2341180,0.02,0.02,2024-01-22T11:42:16.780Z,2024-01-22T11:49:52.727Z,65ae54981ee6fc5950732e0b,5f92f8a6aaafd5300493b6d0,0.17,2024-01-22T12:13:21.077Z,,
67df45b0c1cf68c4cbfe4eb7,11452,63f7a0792bb4b7001231f198,1,601adcb1a8ba4141042532c2,63722d1ffaf87162cc48fe46,DD49B374,2341180,2341265,0.01,0.01,2024-01-22T11:54:09.790Z,2024-01-22T11:56:25.116Z,65ae576121568f4f2cf974d9,5f92f8a6aaafd5300493b6d0,0.085,2024-01-22T12:13:21.081Z,,
